order_id,product_id,store_id,product_name,product_category,city,date_of_sale,quantity_sold,sales_amount
1016,46,3,AlgoAtlas,Data Analysis & Management,Yokohama,2/25/2023,5,53.22
1017,82,3,LoopLyric,Creative & Design Tools,Yokohama,2/26/2023,1,51.12
1018,44,3,SyntaxStar,Software Development Tools,Yokohama,2/26/2023,1,449.08
1019,88,3,VarVista Pro,Educational Tools,Yokohama,2/26/2023,3,33.34
1020,37,2,DataDream,Data Analysis & Management,Osaka,2/26/2023,2,87.73
1021,14,2,ClassCast,Educational Tools,Osaka,2/27/2023,9,476.98
1022,70,1,CodeCove,Software Development Tools,Tokyo,2/27/2023,4,87.09
1023,22,2,EchoEngine,Technology & Gadgets,Osaka,2/27/2023,2,347.99
1024,14,3,ClassCast,Educational Tools,Yokohama,3/1/2023,9,434.53
1025,24,2,CodeCanvas,Software Development Tools,Osaka,3/1/2023,4,149.44
1026,8,1,FlowForge,Technology & Gadgets,Tokyo,3/2/2023,9,267.88
1027,49,1,StringSage,Software Development Tools,Tokyo,3/2/2023,7,173.37
1028,21,3,LambdaLuxe,Educational Tools,Yokohama,3/2/2023,8,157.94
1029,15,1,LoopLark,Creative & Design Tools,Tokyo,3/2/2023,5,410.17
1030,38,2,CircuitCruise,Technology & Gadgets,Osaka,3/3/2023,8,452.77
1031,91,2,BitBlaze,Technology & Gadgets,Osaka,3/3/2023,8,356.03
1032,65,1,SyntaxSeeker,Software Development Tools,Tokyo,3/3/2023,4,478.6
1033,14,1,ClassCast,Educational Tools,Tokyo,3/4/2023,6,20.13
1034,37,2,DataDream,Data Analysis & Management,Osaka,3/4/2023,3,29.49
1035,97,1,AlgoAria Pro,Technology & Gadgets,Tokyo,3/5/2023,9,229.94
1036,52,2,CodeComet,Software Development Tools,Osaka,3/5/2023,1,343.57
1037,42,1,FlowFlare,Technology & Gadgets,Tokyo,3/5/2023,1,44.74
1038,23,2,BinaryBloom,Creative & Design Tools,Osaka,3/6/2023,1,332.97
1039,49,1,StringSage,Software Development Tools,Tokyo,3/6/2023,3,213.81
1040,39,2,BitBreeze,Creative & Design Tools,Osaka,3/6/2023,4,440.95
1041,48,2,DataDynamo,Data Analysis & Management,Osaka,3/6/2023,5,60.35
1042,33,2,BinaryBard,Software Development Tools,Osaka,3/7/2023,3,448.91
1043,54,1,CircuitCanvas,Creative & Design Tools,Tokyo,3/7/2023,7,227.29
1044,55,3,VarVenture,Educational Tools,Yokohama,3/7/2023,6,207.2
1045,11,2,FunctionFusion,Software Development Tools,Osaka,3/7/2023,2,216.97
1046,5,2,SyntaxSage,Software Development Tools,Osaka,3/7/2023,8,35.43
1047,47,2,PixelPulse Pro,Creative & Design Tools,Osaka,3/8/2023,9,65.34
1048,30,3,SyntaxSail,Software Development Tools,Yokohama,3/8/2023,7,286.03
1049,28,2,FunctionFleet,Software Development Tools,Osaka,3/9/2023,7,25.09
1050,40,1,LambdaLark,Educational Tools,Tokyo,3/10/2023,3,421.34
1051,81,3,EchoEngine Pro,Technology & Gadgets,Yokohama,3/11/2023,1,383.67
1052,5,3,SyntaxSage,Software Development Tools,Yokohama,3/11/2023,2,396.51
1053,59,1,AlgoAurora,Creative & Design Tools,Tokyo,3/12/2023,1,68.92
1054,26,1,AlgoAria,Technology & Gadgets,Tokyo,3/13/2023,1,305.61
1055,47,3,PixelPulse Pro,Creative & Design Tools,Yokohama,3/13/2023,8,449.86
1056,25,1,LogicLantern,Software Development Tools,Tokyo,3/13/2023,2,390.69
1057,94,3,SyntaxStar Plus,Software Development Tools,Yokohama,3/13/2023,8,183.97
1058,42,2,FlowFlare,Technology & Gadgets,Osaka,3/14/2023,5,477.88
1059,64,1,LogicLark,Software Development Tools,Tokyo,3/15/2023,4,446.83
1060,51,1,FlowFusion,Technology & Gadgets,Tokyo,3/16/2023,3,55.77
1061,74,1,DataDive,Data Analysis & Management,Tokyo,3/16/2023,9,163.05
1062,68,3,FunctionFusion Pro,Software Development Tools,Yokohama,3/17/2023,9,379.38
1063,8,2,FlowForge,Technology & Gadgets,Osaka,3/17/2023,2,279
1064,17,2,DataDrift,Data Analysis & Management,Osaka,3/17/2023,4,35.58
1065,4,2,ByteBreeze,Creative & Design Tools,Osaka,3/17/2023,2,101.15
1066,53,2,BinaryBlaze,Technology & Gadgets,Osaka,3/17/2023,6,455.97
1067,99,3,PixelPioneer Pro,Creative & Design Tools,Yokohama,3/19/2023,2,495.14
1068,59,3,AlgoAurora,Creative & Design Tools,Yokohama,3/19/2023,4,121.1
1069,6,2,PixelPilot,Creative & Design Tools,Osaka,3/19/2023,7,58.93
1070,55,1,VarVenture,Educational Tools,Tokyo,3/19/2023,7,202.56
1071,53,3,BinaryBlaze,Technology & Gadgets,Yokohama,3/19/2023,5,74.44
1072,32,2,CodeCruise,Software Development Tools,Osaka,3/19/2023,4,365.34
1073,86,2,CodeCatalyst,Software Development Tools,Osaka,3/19/2023,9,254.14
1074,43,2,VarVista,Educational Tools,Osaka,3/19/2023,5,325.85
1075,2,2,ScriptSprint,Software Development Tools,Osaka,3/19/2023,3,47.77
1076,7,1,LogicLoom,Software Development Tools,Tokyo,3/20/2023,9,427.4
1077,98,3,CodeCruise Plus,Software Development Tools,Yokohama,3/21/2023,8,191.87
1078,58,2,DevDynamo,Software Development Tools,Osaka,3/21/2023,8,19.7
1079,44,2,SyntaxStar,Software Development Tools,Osaka,3/22/2023,1,454.15
1080,72,3,ByteBard,Software Development Tools,Yokohama,3/22/2023,2,48.03
1081,27,3,ScriptSeeker,Software Development Tools,Yokohama,3/23/2023,4,413.42
1082,67,3,EchoEssence,Technology & Gadgets,Yokohama,3/23/2023,7,494.32
1083,57,2,ByteBliss,Creative & Design Tools,Osaka,3/23/2023,7,365.24
1084,79,2,ClassCruise,Educational Tools,Osaka,3/24/2023,4,231.33
1085,31,2,BitBliss,Creative & Design Tools,Osaka,3/24/2023,6,276.46
1086,18,2,PixelPulse,Creative & Design Tools,Osaka,3/25/2023,8,54.45
1087,14,1,ClassCast,Educational Tools,Tokyo,3/26/2023,8,176.49
1088,52,3,CodeComet,Software Development Tools,Yokohama,3/26/2023,3,271.01
1089,85,3,CircuitCraft,Creative & Design Tools,Yokohama,3/26/2023,4,321.9
1090,42,2,FlowFlare,Technology & Gadgets,Osaka,3/27/2023,5,211.71
1091,36,2,ModuleMajesty,Technology & Gadgets,Osaka,3/27/2023,3,396.69
1092,72,1,ByteBard,Software Development Tools,Tokyo,3/27/2023,2,256.06
1093,3,1,AlgoCraft,Creative & Design Tools,Tokyo,3/28/2023,8,313.67
1094,17,2,DataDrift,Data Analysis & Management,Osaka,3/29/2023,6,495.28
1095,93,1,DataDream Pro,Data Analysis & Management,Tokyo,3/29/2023,5,97.17
1096,94,1,SyntaxStar Plus,Software Development Tools,Tokyo,3/30/2023,4,215.86
1097,40,3,LambdaLark,Educational Tools,Yokohama,3/30/2023,1,418.33
1098,29,1,PixelPioneer,Creative & Design Tools,Tokyo,3/30/2023,6,496.3
1099,84,1,MethodMajesty Pro,Educational Tools,Tokyo,3/31/2023,4,465.34
1100,25,3,LogicLantern,Software Development Tools,Yokohama,3/31/2023,5,73.67
1101,26,2,AlgoAria,Technology & Gadgets,Osaka,4/1/2023,6,208.08
1102,92,3,EchoElite Pro,Technology & Gadgets,Yokohama,4/1/2023,1,319.95
1103,13,1,ModuleMuse,Creative & Design Tools,Tokyo,4/1/2023,4,392.69
1104,45,1,EchoElite,Technology & Gadgets,Tokyo,4/1/2023,5,392.86
1105,86,3,CodeCatalyst,Software Development Tools,Yokohama,4/1/2023,2,195.96
1106,8,1,FlowForge,Technology & Gadgets,Tokyo,4/1/2023,8,294.31
1107,64,1,LogicLark,Software Development Tools,Tokyo,4/1/2023,4,432.25
1108,9,1,DevDive,Software Development Tools,Tokyo,4/1/2023,4,125.17
1109,45,3,EchoElite,Technology & Gadgets,Yokohama,4/1/2023,9,221.38
1110,69,2,BitBard Plus,Software Development Tools,Osaka,4/2/2023,3,162.87
1111,73,3,DevDrift,Software Development Tools,Yokohama,4/2/2023,5,11.41
1112,22,3,EchoEngine,Technology & Gadgets,Yokohama,4/3/2023,3,430.89
1113,21,3,LambdaLuxe,Educational Tools,Yokohama,4/3/2023,4,46.38
1114,30,2,SyntaxSail,Software Development Tools,Osaka,4/3/2023,6,204.72
1115,62,3,MethodMingle Pro,Educational Tools,Yokohama,4/3/2023,4,485.66
1116,99,3,PixelPioneer Pro,Creative & Design Tools,Yokohama,4/3/2023,1,275.81
1117,51,2,FlowFusion,Technology & Gadgets,Osaka,4/4/2023,7,412.5
1118,93,2,DataDream Pro,Data Analysis & Management,Osaka,4/4/2023,1,270.69
1119,17,1,DataDrift,Data Analysis & Management,Tokyo,4/5/2023,6,171.82
1120,39,2,BitBreeze,Creative & Design Tools,Osaka,4/5/2023,8,145.02
1121,18,1,PixelPulse,Creative & Design Tools,Tokyo,4/5/2023,9,476.92
1122,1,3,CodeNest IDE,Software Development Tools,Yokohama,4/5/2023,5,393.37
1123,49,2,StringSage,Software Development Tools,Osaka,4/6/2023,9,329.32
1124,12,1,BitBard,Software Development Tools,Tokyo,4/6/2023,6,98.35
1125,4,2,ByteBreeze,Creative & Design Tools,Osaka,4/6/2023,3,401.31
1126,16,1,StringScribe,Software Development Tools,Tokyo,4/7/2023,2,497.54
1127,86,3,CodeCatalyst,Software Development Tools,Yokohama,4/8/2023,7,83.76
1128,7,1,LogicLoom,Software Development Tools,Tokyo,4/10/2023,6,266
1129,36,1,ModuleMajesty,Technology & Gadgets,Tokyo,4/10/2023,1,429.99
1130,8,1,FlowForge,Technology & Gadgets,Tokyo,4/11/2023,4,31.84
1131,55,2,VarVenture,Educational Tools,Osaka,4/11/2023,2,270.35
1132,27,2,ScriptSeeker,Software Development Tools,Osaka,4/12/2023,4,76.54
1133,70,1,CodeCove,Software Development Tools,Tokyo,4/13/2023,5,32.6
1134,4,3,ByteBreeze,Creative & Design Tools,Yokohama,4/14/2023,5,484.2
1135,5,2,SyntaxSage,Software Development Tools,Osaka,4/14/2023,8,415.14
1136,93,3,DataDream Pro,Data Analysis & Management,Yokohama,4/14/2023,9,279.31
1137,62,2,MethodMingle Pro,Educational Tools,Osaka,4/15/2023,5,31.98
1138,53,3,BinaryBlaze,Technology & Gadgets,Yokohama,4/15/2023,3,440.21
1139,81,1,EchoEngine Pro,Technology & Gadgets,Tokyo,4/15/2023,2,198.71
1140,63,2,ClassCraft,Educational Tools,Osaka,4/16/2023,6,325.79
1141,62,2,MethodMingle Pro,Educational Tools,Osaka,4/16/2023,9,393.26
1142,49,2,StringSage,Software Development Tools,Osaka,4/16/2023,3,342.98
1143,90,2,ModuleMagic,Technology & Gadgets,Osaka,4/16/2023,9,169.65
1144,66,2,ModuleMuse Pro,Creative & Design Tools,Osaka,4/16/2023,2,117.91
1145,35,1,StringStream,Software Development Tools,Tokyo,4/18/2023,8,402.17
1146,38,1,CircuitCruise,Technology & Gadgets,Tokyo,4/19/2023,3,379.51
1147,85,2,CircuitCraft,Creative & Design Tools,Osaka,4/19/2023,2,334.71
1148,26,3,AlgoAria,Technology & Gadgets,Yokohama,4/19/2023,4,63.36
1149,33,2,BinaryBard,Software Development Tools,Osaka,4/20/2023,2,278.01
1150,1,2,CodeNest IDE,Software Development Tools,Osaka,4/20/2023,1,371.65
1151,7,1,LogicLoom,Software Development Tools,Tokyo,4/21/2023,7,43.57
1152,49,2,StringSage,Software Development Tools,Osaka,4/22/2023,5,324.98
1153,54,3,CircuitCanvas,Creative & Design Tools,Yokohama,4/22/2023,7,232.91
1154,89,3,StringStream Pro,Software Development Tools,Yokohama,4/22/2023,4,196.54
1155,68,1,FunctionFusion Pro,Software Development Tools,Tokyo,4/22/2023,9,486.29
1156,95,1,LambdaLegend,Educational Tools,Tokyo,4/23/2023,5,213.66
1157,40,2,LambdaLark,Educational Tools,Osaka,4/23/2023,5,128.53
1158,9,3,DevDive,Software Development Tools,Yokohama,4/23/2023,3,78.17
1159,94,3,SyntaxStar Plus,Software Development Tools,Yokohama,4/23/2023,3,441.13
1160,88,3,VarVista Pro,Educational Tools,Yokohama,4/23/2023,2,230.56
1161,95,3,LambdaLegend,Educational Tools,Yokohama,4/23/2023,6,143.06
1162,15,2,LoopLark,Creative & Design Tools,Osaka,4/24/2023,3,303.57
1163,98,3,CodeCruise Plus,Software Development Tools,Yokohama,4/24/2023,1,141.82
1164,46,3,AlgoAtlas,Data Analysis & Management,Yokohama,4/25/2023,6,415.11
1165,2,2,ScriptSprint,Software Development Tools,Osaka,4/25/2023,5,383.53
1166,4,3,ByteBreeze,Creative & Design Tools,Yokohama,4/26/2023,3,26
1167,9,2,DevDive,Software Development Tools,Osaka,4/26/2023,5,367.63
1168,27,1,ScriptSeeker,Software Development Tools,Tokyo,4/26/2023,7,163.47
1169,24,1,CodeCanvas,Software Development Tools,Tokyo,4/26/2023,2,341.29
1170,16,3,StringScribe,Software Development Tools,Yokohama,4/27/2023,5,452.1
1171,70,3,CodeCove,Software Development Tools,Yokohama,4/28/2023,7,60.53
1172,31,2,BitBliss,Creative & Design Tools,Osaka,4/28/2023,3,13.29
1173,100,2,LogicLyric,Software Development Tools,Osaka,4/28/2023,7,163.3
1174,90,3,ModuleMagic,Technology & Gadgets,Yokohama,4/29/2023,6,134.62
1175,70,1,CodeCove,Software Development Tools,Tokyo,4/29/2023,9,410.19
1176,55,3,VarVenture,Educational Tools,Yokohama,4/30/2023,1,303.08
1177,80,1,FlowFleet,Technology & Gadgets,Tokyo,4/30/2023,5,26.36
1178,93,2,DataDream Pro,Data Analysis & Management,Osaka,4/30/2023,7,406.5
1179,6,3,PixelPilot,Creative & Design Tools,Yokohama,5/1/2023,3,283.33
1180,100,2,LogicLyric,Software Development Tools,Osaka,5/1/2023,9,454.62
1181,12,2,BitBard,Software Development Tools,Osaka,5/2/2023,6,64.27
1182,76,3,BinaryBard Pro,Software Development Tools,Yokohama,5/2/2023,7,130.98
1183,34,3,LoopLuxe,Creative & Design Tools,Yokohama,5/3/2023,5,236.95
1184,24,1,CodeCanvas,Software Development Tools,Tokyo,5/3/2023,5,334.87
1185,19,3,MethodMingle,Educational Tools,Yokohama,5/3/2023,9,124.75
1186,19,1,MethodMingle,Educational Tools,Tokyo,5/4/2023,5,268.36
1187,26,3,AlgoAria,Technology & Gadgets,Yokohama,5/4/2023,2,26.89
1188,51,1,FlowFusion,Technology & Gadgets,Tokyo,5/5/2023,6,54.01
1189,88,2,VarVista Pro,Educational Tools,Osaka,5/5/2023,4,110.19
1190,56,2,LambdaLyric,Educational Tools,Osaka,5/5/2023,6,381.17
1191,6,3,PixelPilot,Creative & Design Tools,Yokohama,5/5/2023,3,220.5
1192,41,1,CodeCraft,Software Development Tools,Tokyo,5/5/2023,8,284
1193,83,3,SyntaxScribe,Software Development Tools,Yokohama,5/5/2023,5,336.76
1194,98,2,CodeCruise Plus,Software Development Tools,Osaka,5/6/2023,9,284.44
1195,2,1,ScriptSprint,Software Development Tools,Tokyo,5/6/2023,1,250.79
1196,49,3,StringSage,Software Development Tools,Yokohama,5/7/2023,3,24.97
1197,11,3,FunctionFusion,Software Development Tools,Yokohama,5/7/2023,4,73.72
1198,51,3,FlowFusion,Technology & Gadgets,Yokohama,5/8/2023,4,381.63
1199,92,3,EchoElite Pro,Technology & Gadgets,Yokohama,5/8/2023,2,322.17
1200,2,3,ScriptSprint,Software Development Tools,Yokohama,5/9/2023,5,428.53
1201,90,2,ModuleMagic,Technology & Gadgets,Osaka,5/9/2023,2,344.02
1202,74,1,DataDive,Data Analysis & Management,Tokyo,5/9/2023,4,187.47
1203,75,2,VarVoyager,Educational Tools,Osaka,5/9/2023,9,77.39
1204,13,2,ModuleMuse,Creative & Design Tools,Osaka,5/9/2023,3,403.15
1205,26,1,AlgoAria,Technology & Gadgets,Tokyo,5/10/2023,1,129.73
1206,5,3,SyntaxSage,Software Development Tools,Yokohama,5/11/2023,2,459.92
1207,72,1,ByteBard,Software Development Tools,Tokyo,5/12/2023,5,25.12
1208,63,1,ClassCraft,Educational Tools,Tokyo,5/12/2023,7,299.31
1209,1,1,CodeNest IDE,Software Development Tools,Tokyo,5/12/2023,1,435.78
1210,54,3,CircuitCanvas,Creative & Design Tools,Yokohama,5/12/2023,4,434.8
1211,61,2,ScriptSage,Software Development Tools,Osaka,5/13/2023,8,406.83
1212,6,3,PixelPilot,Creative & Design Tools,Yokohama,5/13/2023,9,43.02
1213,59,3,AlgoAurora,Creative & Design Tools,Yokohama,5/13/2023,6,115.61
1214,34,1,LoopLuxe,Creative & Design Tools,Tokyo,5/14/2023,6,451.64
1215,96,2,FunctionFleet Pro,Software Development Tools,Osaka,5/15/2023,4,61.36
1216,96,1,FunctionFleet Pro,Software Development Tools,Tokyo,5/15/2023,5,38.27
1217,42,2,FlowFlare,Technology & Gadgets,Osaka,5/15/2023,5,314.46
1218,94,2,SyntaxStar Plus,Software Development Tools,Osaka,5/15/2023,4,341.17
1219,77,3,PixelPilot Plus,Creative & Design Tools,Yokohama,5/16/2023,1,127.04
1220,40,2,LambdaLark,Educational Tools,Osaka,5/16/2023,9,362.03
1221,33,1,BinaryBard,Software Development Tools,Tokyo,5/16/2023,6,207.35
1222,38,2,CircuitCruise,Technology & Gadgets,Osaka,5/17/2023,8,491.13
1223,75,3,VarVoyager,Educational Tools,Yokohama,5/17/2023,2,276.98
1224,37,1,DataDream,Data Analysis & Management,Tokyo,5/17/2023,7,367.94
1225,45,3,EchoElite,Technology & Gadgets,Yokohama,5/17/2023,3,411.44
1226,74,2,DataDive,Data Analysis & Management,Osaka,5/18/2023,9,175.3
1227,66,2,ModuleMuse Pro,Creative & Design Tools,Osaka,5/18/2023,9,310.6
1228,56,2,LambdaLyric,Educational Tools,Osaka,5/18/2023,8,439.9
1229,34,3,LoopLuxe,Creative & Design Tools,Yokohama,5/18/2023,4,113.45
1230,5,3,SyntaxSage,Software Development Tools,Yokohama,5/19/2023,4,35.43
1231,25,2,LogicLantern,Software Development Tools,Osaka,5/19/2023,2,299.79
1232,77,1,PixelPilot Plus,Creative & Design Tools,Tokyo,5/19/2023,5,182.78
1233,25,1,LogicLantern,Software Development Tools,Tokyo,5/20/2023,2,55.9
1234,51,2,FlowFusion,Technology & Gadgets,Osaka,5/21/2023,1,94.21
1235,62,3,MethodMingle Pro,Educational Tools,Yokohama,5/21/2023,7,213.65
1236,62,1,MethodMingle Pro,Educational Tools,Tokyo,5/21/2023,3,348.15
1237,26,1,AlgoAria,Technology & Gadgets,Tokyo,5/21/2023,8,90.76
1238,66,2,ModuleMuse Pro,Creative & Design Tools,Osaka,5/22/2023,6,160.01
1239,98,2,CodeCruise Plus,Software Development Tools,Osaka,5/22/2023,4,283.9
1240,2,3,ScriptSprint,Software Development Tools,Yokohama,5/22/2023,3,342
1241,82,1,LoopLyric,Creative & Design Tools,Tokyo,5/22/2023,7,473.85
1242,18,3,PixelPulse,Creative & Design Tools,Yokohama,5/23/2023,7,445.14
1243,73,1,DevDrift,Software Development Tools,Tokyo,5/23/2023,4,117.07
1244,28,2,FunctionFleet,Software Development Tools,Osaka,5/23/2023,4,328.88
1245,98,1,CodeCruise Plus,Software Development Tools,Tokyo,5/23/2023,3,135.19
1246,7,1,LogicLoom,Software Development Tools,Tokyo,5/23/2023,1,393.68
1247,66,3,ModuleMuse Pro,Creative & Design Tools,Yokohama,5/24/2023,6,451.68
1248,60,2,LoopLantern,Creative & Design Tools,Osaka,5/24/2023,5,306.69
1249,90,1,ModuleMagic,Technology & Gadgets,Tokyo,5/24/2023,5,114.56
1250,67,1,EchoEssence,Technology & Gadgets,Tokyo,5/24/2023,5,199.82
1251,90,2,ModuleMagic,Technology & Gadgets,Osaka,5/24/2023,5,109.75
1252,34,2,LoopLuxe,Creative & Design Tools,Osaka,5/25/2023,6,414.76
1253,79,1,ClassCruise,Educational Tools,Tokyo,5/26/2023,6,25.25
1254,61,3,ScriptSage,Software Development Tools,Yokohama,5/26/2023,8,410.83
1255,11,1,FunctionFusion,Software Development Tools,Tokyo,5/26/2023,1,263.62
1256,8,3,FlowForge,Technology & Gadgets,Yokohama,5/27/2023,8,344.06
1257,68,3,FunctionFusion Pro,Software Development Tools,Yokohama,5/28/2023,7,184.53
1258,25,2,LogicLantern,Software Development Tools,Osaka,5/28/2023,3,387.68
1259,15,3,LoopLark,Creative & Design Tools,Yokohama,5/28/2023,4,405.62
1260,20,1,VarVoyage,Educational Tools,Tokyo,5/28/2023,1,30.72
1261,63,2,ClassCraft,Educational Tools,Osaka,5/28/2023,3,56.13
1262,99,2,PixelPioneer Pro,Creative & Design Tools,Osaka,5/29/2023,1,227.74
1263,15,2,LoopLark,Creative & Design Tools,Osaka,5/29/2023,5,445.55
1264,27,1,ScriptSeeker,Software Development Tools,Tokyo,5/30/2023,6,23.44
1265,43,1,VarVista,Educational Tools,Tokyo,5/30/2023,9,92.49
1266,91,3,BitBlaze,Technology & Gadgets,Yokohama,5/31/2023,9,460.18
1267,25,3,LogicLantern,Software Development Tools,Yokohama,5/31/2023,4,220.75
1268,59,3,AlgoAurora,Creative & Design Tools,Yokohama,5/31/2023,4,102.04
1269,25,2,LogicLantern,Software Development Tools,Osaka,6/1/2023,8,406.05
1270,30,2,SyntaxSail,Software Development Tools,Osaka,6/2/2023,2,284.49
1271,20,3,VarVoyage,Educational Tools,Yokohama,6/2/2023,3,307.01
1272,48,2,DataDynamo,Data Analysis & Management,Osaka,6/3/2023,1,79.66
1273,94,2,SyntaxStar Plus,Software Development Tools,Osaka,6/3/2023,5,176.8
1274,29,3,PixelPioneer,Creative & Design Tools,Yokohama,6/3/2023,3,120.88
1275,6,1,PixelPilot,Creative & Design Tools,Tokyo,6/3/2023,9,317.84
1276,94,2,SyntaxStar Plus,Software Development Tools,Osaka,6/4/2023,5,319.72
1277,63,2,ClassCraft,Educational Tools,Osaka,6/4/2023,6,224.88
1278,59,2,AlgoAurora,Creative & Design Tools,Osaka,6/4/2023,4,466.19
1279,40,3,LambdaLark,Educational Tools,Yokohama,6/5/2023,1,295.66
1280,3,3,AlgoCraft,Creative & Design Tools,Yokohama,6/5/2023,1,118.04
1281,18,2,PixelPulse,Creative & Design Tools,Osaka,6/5/2023,5,335.92
1282,64,3,LogicLark,Software Development Tools,Yokohama,6/6/2023,6,204.85
1283,68,3,FunctionFusion Pro,Software Development Tools,Yokohama,6/6/2023,4,206.71
1284,94,3,SyntaxStar Plus,Software Development Tools,Yokohama,6/7/2023,1,41.6
1285,56,1,LambdaLyric,Educational Tools,Tokyo,6/7/2023,7,43.49
1286,36,3,ModuleMajesty,Technology & Gadgets,Yokohama,6/8/2023,8,416.58
1287,81,1,EchoEngine Pro,Technology & Gadgets,Tokyo,6/8/2023,4,382.93
1288,8,2,FlowForge,Technology & Gadgets,Osaka,6/8/2023,9,405.04
1289,93,1,DataDream Pro,Data Analysis & Management,Tokyo,6/8/2023,6,70.95
1290,5,3,SyntaxSage,Software Development Tools,Yokohama,6/9/2023,1,302.2
1291,74,3,DataDive,Data Analysis & Management,Yokohama,6/9/2023,2,103.01
1292,87,2,DevDynamo Plus,Software Development Tools,Osaka,6/9/2023,9,499.74
1293,77,3,PixelPilot Plus,Creative & Design Tools,Yokohama,6/10/2023,7,223.31
1294,92,3,EchoElite Pro,Technology & Gadgets,Yokohama,6/11/2023,6,360.06
1295,88,1,VarVista Pro,Educational Tools,Tokyo,6/11/2023,2,192.25
1296,14,2,ClassCast,Educational Tools,Osaka,6/11/2023,3,363.64
1297,51,2,FlowFusion,Technology & Gadgets,Osaka,6/12/2023,1,280.73
1298,60,2,LoopLantern,Creative & Design Tools,Osaka,6/12/2023,2,135.78
1299,41,2,CodeCraft,Software Development Tools,Osaka,6/13/2023,2,341.8
1300,62,2,MethodMingle Pro,Educational Tools,Osaka,6/14/2023,7,350.28
1301,42,3,FlowFlare,Technology & Gadgets,Yokohama,6/14/2023,8,413.25
1302,98,3,CodeCruise Plus,Software Development Tools,Yokohama,6/15/2023,1,471.22
1303,74,2,DataDive,Data Analysis & Management,Osaka,6/15/2023,3,419.39
1304,36,2,ModuleMajesty,Technology & Gadgets,Osaka,6/15/2023,2,463.56
1305,38,3,CircuitCruise,Technology & Gadgets,Yokohama,6/15/2023,5,158.2
1306,99,1,PixelPioneer Pro,Creative & Design Tools,Tokyo,6/15/2023,4,111.48
1307,16,1,StringScribe,Software Development Tools,Tokyo,6/16/2023,6,448.37
1308,86,2,CodeCatalyst,Software Development Tools,Osaka,6/16/2023,5,73.5
1309,98,2,CodeCruise Plus,Software Development Tools,Osaka,6/16/2023,7,71.86
1310,87,2,DevDynamo Plus,Software Development Tools,Osaka,6/16/2023,4,183.59
1311,37,2,DataDream,Data Analysis & Management,Osaka,6/16/2023,1,357.42
1312,26,3,AlgoAria,Technology & Gadgets,Yokohama,6/16/2023,6,176.79
1313,67,1,EchoEssence,Technology & Gadgets,Tokyo,6/16/2023,4,317.93
1314,8,3,FlowForge,Technology & Gadgets,Yokohama,6/17/2023,7,163.45
1315,17,1,DataDrift,Data Analysis & Management,Tokyo,6/17/2023,2,204.43
1316,39,2,BitBreeze,Creative & Design Tools,Osaka,6/18/2023,2,352.17
1317,22,1,EchoEngine,Technology & Gadgets,Tokyo,6/18/2023,8,363.48
1318,83,3,SyntaxScribe,Software Development Tools,Yokohama,6/18/2023,6,491.08
1319,75,2,VarVoyager,Educational Tools,Osaka,6/18/2023,7,251.05
1320,54,2,CircuitCanvas,Creative & Design Tools,Osaka,6/19/2023,5,324.51
1321,47,2,PixelPulse Pro,Creative & Design Tools,Osaka,6/20/2023,2,368.55
1322,10,2,CircuitScribe,Creative & Design Tools,Osaka,6/20/2023,4,184.77
1323,9,1,DevDive,Software Development Tools,Tokyo,6/20/2023,7,475.11
1324,40,2,LambdaLark,Educational Tools,Osaka,6/21/2023,2,303.36
1325,98,2,CodeCruise Plus,Software Development Tools,Osaka,6/22/2023,4,456.42
1326,64,1,LogicLark,Software Development Tools,Tokyo,6/22/2023,7,11.03
1327,90,2,ModuleMagic,Technology & Gadgets,Osaka,6/22/2023,9,382.2
1328,25,1,LogicLantern,Software Development Tools,Tokyo,6/22/2023,9,73.14
1329,66,1,ModuleMuse Pro,Creative & Design Tools,Tokyo,6/22/2023,5,456.23
1330,33,2,BinaryBard,Software Development Tools,Osaka,6/22/2023,6,198.28
1331,38,1,CircuitCruise,Technology & Gadgets,Tokyo,6/22/2023,1,263.45
1332,100,1,LogicLyric,Software Development Tools,Tokyo,6/23/2023,7,420.89
1333,42,2,FlowFlare,Technology & Gadgets,Osaka,6/23/2023,9,10.22
1334,84,2,MethodMajesty Pro,Educational Tools,Osaka,6/24/2023,3,378.37
1335,12,2,BitBard,Software Development Tools,Osaka,6/24/2023,9,491.2
1336,34,3,LoopLuxe,Creative & Design Tools,Yokohama,6/25/2023,2,229.33
1337,96,1,FunctionFleet Pro,Software Development Tools,Tokyo,6/25/2023,2,398.76
1338,47,1,PixelPulse Pro,Creative & Design Tools,Tokyo,6/25/2023,3,39.71
1339,3,3,AlgoCraft,Creative & Design Tools,Yokohama,6/26/2023,4,224.37
1340,2,2,ScriptSprint,Software Development Tools,Osaka,6/27/2023,5,270.64
1341,6,3,PixelPilot,Creative & Design Tools,Yokohama,6/29/2023,4,442.54
1342,50,2,MethodMajesty,Educational Tools,Osaka,6/30/2023,1,315.03
1343,11,3,FunctionFusion,Software Development Tools,Yokohama,6/30/2023,7,29.87
1344,82,1,LoopLyric,Creative & Design Tools,Tokyo,6/30/2023,4,71.42
1345,11,1,FunctionFusion,Software Development Tools,Tokyo,7/1/2023,6,306
1346,13,2,ModuleMuse,Creative & Design Tools,Osaka,7/1/2023,1,195.67
